comp1 WO2015069310A1
comp2 WO2008156739A1
comp3 US20100099681
comp4 10.1007/BF02977751
comp5 WO2007024843A3
comp6 US6562965
comp7 10.1055/s-2003-40516
comp8 10.1016/j.tetlet.2007.04.118
comp9 WO2012084711A1
comp10 10.1021/jm00307a015
comp11 10.1039/B615162K
comp13 WO2010004972A1
comp14 chong2012rational
comp15 el1983synthesis
comp16 10.1002/ejoc.200800738
comp17 bellina2008regioselective
comp18 10.1016/S0040-4039(00)01482-9
comp19 10.1039/c4cc02179g
comp20 takami2004synthesis  10.1016/j.tet.2004.05.029  10.1002/anie.201202155
comp21 10.1021/jo00155a027
comp22 WO2004069160A3
comp23 WO2015034729A1
comp24 basarab2013fragment
comp25 10.1021/jo301013c
comp26 WO2014125426A1
comp27 10.1021/ml200156t
comp28 10.1021/jm100571n
comp29 WO2004065380A8
comp30 WO2006088837A2
comp31 WO2011053696A1
comp32 WO2014009305A1
comp33 WO2013059587A9
comp34 CN103497177A
comp35 10.1016/S0040-4039(02)02193-7
comp36 10.1002/jhet.5570210402
comp38 10.1016/j.tet.2011.08.090
comp39 10.1021/jm00099a012
comp40 10.1021/jm500073h
comp41 10.1002/cber.19831161023
comp43 US20140094456
comp48 prabhath2015role
comp49 WO2004084813A3 WO2007017096A1
comp50 10.1021/jm901870q
comp51 WO2012175513A1
comp52 WO2015087075A1
comp53 US4957971
comp54 US4957971
comp55 US4957971
comp56 US20070049620
comp58 Hay1981
comp59 WO2014152213A2
comp60 10.1021/jm5018175
comp61 10.1055/s-1977-24379
comp62 WO2008036579A1
comp64 10.1007/s10895-014-1397-9
comp66 WO2014159938A1
comp67 DE102007012168A1
comp68 10.1039/C3OB41798K 10.1016/j.bmcl.2015.11.018 10.1039/c5ob01313e 
comp69 10.1021/ml200156t 10.1016/j.ejmech.2015.11.038 
comp70 10.1039/b719776d 10.5012/bkcs.2005.26.4.619 10.1055/s-2001-18070
comp71 Bertelli1984
comp73 10.1016/j.bmcl.2015.01.063
comp74 10.1002/ejoc.201500268
comp75 WO2013096642A1
comp76 10.1021/ml5005014
comp77 Lai1988
comp78 10.3987/COM-89-5090 10.1021/jo00051a062
comp79 10.1002/anie.201007671
comp80 10.1055/s-2003-41013
comp81 10.1021/jo00873a049
comp82 10.1021/jm00014a007
comp83 10.1016/j.tet.2009.07.076
comp84 WO2014163210A1
comp85 WO2007148070A1
comp86 WO2011076419A1
comp87 waring1978
comp88 Costantino1973
comp89 10.1016/j.bmcl.2013.02.096
comp90 WO2007105023A1
comp91 10.1021/ml200156t US20070117979
comp92 10.1021/jo00155a027
comp93 10.1016/j.tet.2009.10.030
comp94 10.1016/j.tet.2009.10.030
comp96 10.1016/j.tet.2007.07.095
comp97 10.1021/ml200156t
comp98 WO2007113254A1
comp99 10.1021/jo0255781 WO2004004731A1
comp100 10.1002/ejoc.200400626
comp101 10.1055/s-0031-1289744
comp102 WO2007125331A2
comp103 10.1055/s-0030-1259976 10.1016/j.bmcl.2011.01.119
comp104 10.1016/j.ejmech.2007.07.015
comp105 WO2007103308A2
comp106 WO2007003596A1
comp107 WO2005040151A1
comp108 US20040034038 10.1039/c1cc10436e 10.1039/c6ob02358d 10.1039/c3ra47192f 10.1055/s-0033-1340556 10.1016/j.tet.2012.09.039
comp109 WO2011053696A1
comp111 10.1016/j.bmcl.2010.08.091 WO2012080234A1
comp112 WO2009024585A2
comp113 10.1021/jm00345a010
comp114 10.1021/jm00345a010
comp115 10.1055/s-2004-831189
comp116 WO2004074290A1
comp117 Troxler1975
comp119 10.1021/ml5001239
comp122 10.1016/j.ejmech.2012.04.012
comp124 WO2015025026A1
comp125 bellina2008regioselective
comp126 bellina2008highly
comp127 10.1016/j.tet.2008.01.051 10.1021/jo4020613
comp128 WO2015025026A1
comp129 WO2012177603A2
comp130 edgar1990efficient
comp131 vidal2007pyrazine
comp132 comp208 
comp133 WO2007017096A1
comp134 WO2009053737A2
comp135 WO2011053696A1
comp137 10.1016/j.bmc.2012.10.052 WO2009137538A2
comp141 Shetty2014
comp143 kosary1983pyridazinring
comp147 10.1021/ic0112894
comp149 banno2010heteroaryls
comp150 cid20101 
comp154 10.1016/j.tetlet.2015.04.094 10.1016/j.tetlet.2006.01.066
comp155
comp156 10.1021/jo00123a028
comp157 comp157a comp157b 
comp158 
comp159 
comp160 10.1039/p19890000095
comp161 
comp162 
comp163 10.1039/c6ra20217a 10.1002/chem.201502234
comp164 10.1002/hlca.200390293
comp165 
comp166 10.1021/cm00043a026
comp168 10.1039/c3ra43110j
comp169 
comp170 
comp171 
comp172 
comp173 
comp174 
comp175 
comp176 
comp177 10.1021/jo00408a033
comp178 comp178-180-182 
comp179 comp178-180-182 
comp180 comp178-180-182 
comp181 10.1016/j.tet.2014.11.049
comp182 comp178-180-182 
comp184 
comp186 
comp187 
comp188 
comp189 10.1016/j.ejmech.2013.03.054
comp190 10.1002/jhet.5570150428
comp192 
comp193 comp287a comp193 10.1016/j.bmcl.2012.02.087 10.1002/jhet.883
comp194 
comp195 comp195 
comp196 comp196 comp294 
comp197 
comp198 
comp199 comp199-201 
comp200 
comp201 comp199-201 
comp202 10.1021/ml100249e
comp203 comp203-218-219
comp204 10.1107/s1600536808003073
comp205 10.1021/jo801549u
comp206 
comp207 
comp209 10.1021/jo801549u
comp211 10.1016/j.bmcl.2005.08.106
comp212 comp212 10.1016/j.bmcl.2011.09.044
comp213 10.1016/j.bmc.2014.11.012
comp214 10.1016/j.bmc.2014.11.012
comp215 
comp216 10.1055/s-0029-1217077
comp217 
comp218 comp203-218-219
comp219 comp203-218-219
comp220
comp221
comp223
comp224
comp225
comp226 comp226a comp222c-226b-236-255
comp227
comp228
comp229
comp230
comp233
comp234
comp235 10.1016/j.bmcl.2005.08.106
comp236 comp222c-226b-236-255
comp237
comp238
comp239
comp241
comp242
comp243 comp243a comp243b
comp244 comp244-246
comp245 comp244-246
comp246 comp244-246
comp247
comp248
comp249 comp249-251
comp250 comp249-251
comp251 WO2007039297A1 comp249-251
comp252
comp253
comp254 10.1021/jm058058h comp254
comp255 comp222c-226b-236-255
comp256 comp256-259
comp257 comp256-259
comp258 comp256-259
comp259 comp256-259
comp260 comp256-259
comp261
comp262
comp263
comp264
comp265
comp266
comp267
comp268 comp268-273
comp269 comp268-273
comp270 comp268-273
comp271 comp268-273
comp272 comp268-273
comp273 comp268-273
comp274
comp275 comp275-276
comp276 comp275-276
comp277
comp278
comp279
comp280
comp281
comp283
comp284
comp285
comp286
comp289 comp289b comp289a
comp290
comp291
comp292 comp292a comp292b
comp293
comp296 comp296
comp297
comp298
comp300 WO2016112088A1
comp301 10.1016/j.bmcl.2016.06.031
comp302 WO2014140591A1
comp303 WO2014140591A1
comp304 WO2015073528A1 WO2015073528A1
comp305 WO2011079103A1
comp306 WO2015015378A3
comp307 10.1016/j.bmcl.2014.08.028
comp308 WO2014145051A1
comp309 WO2014145051A1
comp310 WO2014137723A1
comp311 WO2011078984A1
comp312 US20080003736 10.1016/j.bmcl.2014.06.028
comp313 10.1016/j.bmc.2007.10.017
comp314 WO2011019060A1
comp315 10.1016/j.bmcl.2014.06.028
comp316 WO2016123391A1
comp317 WO2015022073A1
comp318 WO2013010880A1
comp319 WO2012123745A1
comp320 WO2007095223A2
comp321 US20050239820
comp322 10.1016/j.bmcl.2017.02.057
comp323 WO2015015378A3
comp324 WO2016062792A1 WO2014174021A1
comp325 10.1021/acs.jmedchem.5b00098
comp326 10.1021/acs.jmedchem.5b00098
comp327 FR2999575A1
comp328 US20140275026
comp329 WO2013100506A1
comp330 US20130037411
comp331 WO2011019060A1
comp332 WO2011019060A1
comp333 WO2009032125A1
comp334 10.1021/acs.oprd.7b00060
comp335 10.1016/j.ejmech.2015.12.023
comp336 WO2016183116A1
comp337 US20160120849
comp338 US20160120849
comp339 WO2016118951A2
comp340 WO2016164641A1
comp341 WO2016083816A1
comp342 10.1021/acs.jmedchem.5b01594
comp343 WO2015148597A1
comp344 10.1016/j.tetlet.2015.10.031
comp345 GB2515785A
comp346 10.1021/jm501244f
comp347 WO2013025883A1
comp348 WO2013024895A1
comp349 WO2011075613A1
comp351 WO2009016460A8
comp353 10.1021/acs.orglett.5b00186
comp354 10.1016/j.ejmech.2015.12.023 10.1016/j.bmc.2007.10.100
comp355 WO2016054987A1
comp356 10.1002/chem.201502234
comp357 WO2015193846A1
comp358 WO2009149837A1 10.1021/op4003196
comp359 10.1016/j.bmc.2009.06.068
comp360 10.1016/j.bmc.2009.06.068
comp361 WO2009144554A1
comp362 10.2174/157018007781788589
comp363 10.1080/00397911003707212 10.1016/j.tet.2005.06.038
comp364 10.1371/journal.pone.0065528
comp365 EP2489663A1
comp366 WO2009144554A1
comp367 WO2016090103A1
comp368 10.1016/j.bmc.2007.01.010
comp369 WO2008028141A3
comp370 WO2014039757A1
comp371 WO2007093402A1 WO2007093402A1
comp372 WO2012082689A1
comp373 10.1021/acs.jmedchem.5b00638
comp374 10.1021/acs.jmedchem.5b00857
comp375 10.1021/jm300069y
comp376 10.1021/acs.jmedchem.5b00874
comp377 10.1080/00397919908085780
comp378 10.1080/00397919908085780
comp381 10.1016/j.bmc.2012.01.033
comp382 WO2005080380A1
comp383 10.2174/157018007781788589 10.1080/00397911003707212 10.1016/j.tet.2005.06.038
comp384 WO2006116412A8
comp385 10.1021/jm048978k
comp386 10.1021/acs.jmedchem.5b01715
comp387 10.1021/jm048978k
comp388 WO2012174312A3
comp389 WO2016176449A1
comp390 WO2016075130A1
comp391 WO2016075130A1
comp392 WO2015155626A1 10.1021/jm400225m
comp394 WO2014198942A1
comp395 WO2014111496A1
comp396 WO2014023385A1
comp397 WO2008145740A1
comp398 US20080269059
comp399 10.1021/jacs.6b05777
comp400 Bulletin1995
comp401 WO2014191894A1
comp402 10.1002/chem.201301065
comp403 WO2012137089A1
comp404 WO2012137089A1
comp405 WO2012137089A1
comp406 WO2011095556A1
comp407 10.1021/jo501908z
comp408 US20130018899
comp409 WO2010039740A1
comp411 WO2007056170A3
comp412 WO2014035149A1
comp413 10.1515/epoly.2011.11.1.352
comp414 10.1248/cpb.37.2596
comp415 10.3987/COM-11-12416
comp416 Clarke2007
comp417 Clarke2007
comp418 WO2003051890A1
comp420 10.1039/C3MD00328K
comp421 WO2014143768A1
comp423 10.1016/j.tetlet.2014.06.003
comp424 10.1016/j.tetlet.2014.06.003
comp425 US20080280891
comp426 WO2007056170A3
comp427 10.1002/anie.201510380
comp428 WO2003099786A2
comp429 US20100160289
comp430 10.1002/adsc.201601089
comp431 10.1002/adsc.201601089
comp433 WO2016105054A3
comp434 10.1016/j.bmcl.2016.03.082
comp435 10.1016/j.bmcl.2016.03.082
comp437 10.1021/acs.joc.6b00660
comp438 10.1039/C4CC08834D
comp439 WO2015165428A1
comp440 10.1039/C4CC08834D
comp441 10.1016/j.ejmech.2015.02.049
comp442 10.1134/S1070428014120197
comp443 10.1016/j.tetlet.2014.06.003
comp444 10.1016/j.tet.2014.04.094
comp445 WO2013140189A1
comp446 10.1039/C3TA12210G
comp447 US20130051672
comp448 US20130051672
comp449 10.1021/jo302750s
comp450 10.1021/jo302750s
comp451 10.1039/C2OB27127C
comp452 10.1016/j.tet.2011.11.055
comp453 10.1016/j.tet.2011.11.055
comp454 10.1002/9780470187319.ch5
comp455 WO2011112186A1
comp456 WO2011055115A1
comp457 WO2011055115A1
comp458 WO2011055115A1
comp459 WO2011055115A1
comp460 WO2011055115A1
comp461 US7846925
comp462 WO2010143733A1
comp463 10.1002/cmdc.200900339
comp464 10.1002/cmdc.200900339
comp465 10.1134/S1070363209030050
comp466 EP2370496A1
comp467 US20080155016
comp468 US20090197864
comp469 10.1007/s10593-008-0156-8
comp470 10.1016/j.tetlet.2009.04.069
comp471 10.1021/ol9010745
comp472 US20080058395
comp473 WO2008028141A3
comp474 10.1007/s10593-006-0116-0
comp475 WO2005058883A1
comp476 WO2003050120A1
comp477 10.1021/jo048282z
comp478 10.1002/1099-0682(200211)2002:11<2942::AID-EJIC2942>3.0.CO;2-P
comp479 WO2001038332A1
comp480 10.1002/jhet.5570350601
comp481 10.1002/jhet.5570350602
comp482 WO1998047876A1
comp483 10.1007/BF01165694
comp484 10.1016/0022-328X(88)80334-6
comp485 Kitagawa1987
comp486 khimii1979
comp487 Recueil1978
comp488 Lin2008
comp489 10.1021/ol0528383
comp490 10.1016/j.molcata.2006.11.002
comp492 10.1002/ejoc.201500332
comp493 CN102199099B Gongye2011
comp494 10.1055/s-1999-2818
comp495 10.1021/ja0465247
comp496 JP03027334A
comp497 JP03027334A
comp498 WO2016086200A1
comp499 WO2011075515A1
comp500 10.1016/j.tet.2016.05.073
comp501 KR2016059366A
comp502 10.3390/molecules19033401
comp503 10.1021/jo301345a
comp504 10.1002/1099-1344(200009)43:10<1059::AID-JLCR392>3.0.CO;2-D
comp505 10.3762/bjoc.5.75 10.1016/j.molcata.2006.11.002 10.1021/ol901450h
comp508 10.1021/acs.orglett.6b01747
comp509 10.1039/C6SC00798H
comp510 10.1021/om801196d
comp511 10.1002/anie.201511018
comp512 10.1002/chem.200902350
comp514 10.1021/jm00116a004
comp515 10.1021/jm00116a004
comp516 WO2008066921A2
comp517 10.1055/s-1999-2818
comp518 10.1007/s00044-016-1504-3
comp519 10.1002/adfm.201403428
comp520 10.1016/j.foodchem.2013.11.150
comp521 WO2011156610A3
comp522 10.1039/C6OB01141A
comp523 WO2006002342A1
comp524 Hauxe2010
comp526 Hauxe2010 10.6023/cjoc201410008
comp528 WO2002041835A2
comp529 10.1055/s-0029-1217004
comp530 US5877191
comp531 10.1021/acs.orglett.7b00275
comp532 10.1016/j.ejmech.2016.07.044
comp533 10.1016/j.ejmech.2016.07.044
comp534 10.1002/chem.201101123
comp535 10.1139/V08-176
comp536 10.1021/jm0502790
comp537 10.1002/ejoc.201500162
comp538 10.1021/acs.orglett.5b01156
comp539 10.1016/j.tetlet.2012.07.093
comp540 10.1021/jm070336k
comp541 10.1016/j.bmcl.2011.04.143
comp542 WO2014139324A1
comp543 US20150030189
comp544 WO2016150255A1
comp545 WO2011133735A3 10.3390/molecules19079712
comp546 10.1002/chem.201201485
comp547 10.1002/chem.201201485
comp548 IN2011MU03306A
comp549 10.1021/jm3002394
comp550 10.1021/ol400597f
comp551 WO2012151137A1
comp552 EP2145873A1
comp553 Bulletin1995
comp554 10.1016/j.bmcl.2015.06.021
comp555 WO2012058050A1
comp556 10.1023/A:1015463912286
comp557 10.1002/ejoc.200800883
comp558 WO2007124369A3
comp559 US20060189623
comp560 US20110201687
comp561 WO2014006066A1
comp562 US20030047582
comp563 10.1039/C6TC01103A
comp564 10.1023/A:1015463912286
comp565 WO2015109210A1
comp566 WO2008047831A1
comp567 10.1021/ac501881s
comp568 10.1016/j.bmc.2008.05.018
comp569 US20070249593
comp570 CN105949149A
comp571 JP2010047480A
comp572 10.1039/C0OB00559B
comp573 WO2011009540A3
comp575 WO2014161850A1
comp576 WO2011009540A3
comp577 WO2008075459A1
comp578 JP2010047479A
comp579 WO2016167511A3
comp580 10.1016/j.tet.2013.02.066
comp581 10.3390/molecules21121655 10.1021/acs.orglett.6b01891
comp582 US20050159597
comp583 WO2010122980A8
comp584 WO2011044181A1
comp585 WO2014210255A1
comp586 10.1021/bc050250a
comp587 10.1021/bc060332e
comp588 WO2008121666A1
comp593 10.1016/j.bmc.2008.01.013
comp594 WO2015116886A1
comp595 WO2015116885A1
comp596 WO2015116886A1
comp597 WO2005035507A2
comp598 WO201000497210
comp599 10.1021/acs.joc.6b02847
comp600 10.1021/acs.joc.6b02847
comp601 10.1021/acs.joc.6b02847
